device_type time pose pose-last_pose vel comanded_vel Nocap_C_vel
H 2319.026454204 1.0 0.0 0.0 -449.70000000000005 -100
E 2319.071679818 11.0 0.0 -40.8144607267465 -19.986666666666668 -19.986666666666668
H 2319.075455352 1.0 0.0 0.0 -439.7066666666667 -100
E 2319.120794604 10.0 0.0 -20.360467416151568 0 0
H 2319.124604214 1.0 0.0 0.0 -429.71333333333337 -100
E 2319.179484746 10.0 0.0 0.0 0 0
H 2319.183164114 1.0 0.0 0.0 -399.73333333333335 -100
E 2319.228487084 11.0 0.0 20.40718955091271 0 0
H 2319.232164058 1.0 0.0 0.0 -389.74 -100
E 2319.277489184 11.0 0.0 0.0 19.986666666666668 19.986666666666668
H 2319.281257536 1.0 0.0 0.0 -369.7533333333334 -100
E 2319.326604138 13.0 0.0 40.720795544026636 159.89333333333335 100
H 2319.330384936 1.0 0.0 0.0 -329.78000000000003 -100
E 2319.385294098 16.0 0.0 51.11606823398218 299.8 100
H 2319.388972556 1.0 0.0 0.0 -249.83333333333334 -100
E 2319.434296464 21.0 0.0 102.0358894507926 399.73333333333335 100
H 2319.437976336 1.0 0.0 0.0 -169.88666666666668 -100
E 2319.483298718 27.0 0.0 122.44334719839516 489.67333333333335 100
H 2319.487067336 1.0 0.0 0.0 -89.94000000000001 -89.94000000000001
E 2319.532413476 33.0 0.0 122.162874140383 539.64 100
H 2319.536189836 1.0 0.0 0.0 -19.986666666666668 -19.986666666666668
E 2319.591103660 41.0 0.0 136.30899504381875 579.6133333333333 100
H 2319.594870668 2.0 0.0 17.041339836508875 0 0
E 2319.640105998 48.0 0.0 142.85032685638896 589.6066666666667 100
H 2319.643871872 2.0 0.0 0.0 0 0
E 2319.689107972 54.0 0.0 122.44404684589776 599.6 100
H 2319.693007700 2.0 0.0 0.0 0 0
E 2319.738222296 60.0 0.0 122.163953635689 609.5933333333334 100
H 2319.741988408 3.0 0.0 20.41620141553959 0 0
E 2319.796912900 67.0 0.0 119.26951714487942 619.5866666666667 100
H 2319.800679278 4.0 0.0 17.038425226900532 79.94666666666667 79.94666666666667
E 2319.845919326 72.0 0.0 102.02743615656145 619.5866666666667 100
H 2319.849686488 8.0 0.0 81.62064316713283 129.91333333333336 100
E 2319.894917408 78.0 0.0 122.45377278287579 609.5933333333334 100
H 2319.898883314 13.0 0.0 101.63257279991478 149.9 100
E 2319.944031564 83.0 0.0 101.80364292508962 609.5933333333334 100
H 2319.947798670 19.0 0.0 122.660867479606 189.87333333333333 100
E 2320.022722364 88.0 0.0 63.539829306599366 609.5933333333334 100
H 2320.026398862 27.0 0.0 101.78092185822094 289.8066666666667 100
E 2320.071724604 93.0 0.0 102.03615181686625 609.5933333333334 100
H 2320.075498374 35.0 0.0 162.9344096132535 349.7666666666667 100
E 2320.120726802 97.0 0.0 81.62899141801918 619.5866666666667 100
H 2320.124594106 43.0 0.0 162.9469543289776 359.76000000000005 100
E 2320.169841056 101.0 0.0 81.44275183261905 619.5866666666667 100
H 2320.173696026 53.0 0.0 203.65802396369654 339.77333333333337 100
E 2320.228531786 106.0 0.0 85.19232935103261 629.58 100
H 2320.232481760 63.0 0.0 170.10929896658806 309.79333333333335 100
E 2320.277534208 110.0 0.0 81.62861827551797 639.5733333333334 100
H 2320.281489404 70.0 0.0 142.83486061996442 309.79333333333335 100
E 2320.326536210 113.0 0.0 61.22198844016659 649.5666666666667 100
H 2320.330391194 77.0 0.0 143.1440444192888 269.82 100
E 2320.376204892 117.0 0.0 80.5336449238294 649.5666666666667 100
H 2320.380056082 83.0 0.0 120.8096955744907 229.8466666666667 100
E 2320.434341208 120.0 0.0 51.602856981500956 659.5600000000001 100
H 2320.438297342 88.0 0.0 85.8497910242044 199.86666666666667 100
E 2320.483343476 123.0 0.0 61.2216561082854 659.5600000000001 100
H 2320.487295914 92.0 0.0 81.6350321399397 189.87333333333333 100
E 2320.532345786 125.0 0.0 40.81440242298169 649.5666666666667 100
H 2320.536201260 96.0 0.0 81.7906492266345 259.8266666666667 100
E 2320.581461986 125.0 0.0 0.0 649.5666666666667 100
H 2320.585405142 97.0 0.0 20.323599670342915 319.7866666666667 100
E 2320.640150756 125.0 0.0 0.0 619.5866666666667 100
H 2320.643917358 97.0 0.0 0.0 279.81333333333333 100
E 2320.689152772 125.0 0.0 0.0 539.64 100
H 2320.692918562 97.0 0.0 0.0 229.8466666666667 100
E 2320.738159296 125.0 0.0 0.0 419.72 100
H 2320.741926276 97.0 0.0 0.0 139.90666666666667 100
E 2320.787270540 125.0 0.0 0.0 269.82 100
H 2320.791227290 97.0 0.0 0.0 59.96000000000001 59.96000000000001
E 2320.845959898 124.0 0.0 -17.038864183916097 0 0
H 2320.849727802 96.0 0.0 -17.093867486111215 0 0
E 2320.894962222 123.0 0.0 -20.40719538120011 0 0
H 2320.898729944 96.0 0.0 0.0 0 0
E 2320.943968690 120.0 0.0 -61.21640922959607 -9.993333333333334 -9.993333333333334
H 2320.947739604 96.0 0.0 0.0 0 0
E 2321.013079780 118.0 0.0 -28.938915592187044 0 0
H 2321.017012632 95.0 0.0 -14.43563287003008 0 0
E 2321.071769460 116.0 0.0 -34.07754140104404 0 0
H 2321.075535096 94.0 0.0 -17.087455511128013 -49.96666666666667 -49.96666666666667
E 2321.120771574 113.0 0.0 -61.22184851000536 -29.980000000000004 -29.980000000000004
H 2321.124623296 91.0 0.0 -61.114483724753086 -99.93333333333334 -99.93333333333334
E 2321.169773856 110.0 0.0 -61.22163861681507 -59.96000000000001 -59.96000000000001
H 2321.173828704 86.0 0.0 -101.61484688924268 -129.91333333333336 -100
E 2321.218889076 106.0 0.0 -81.44115001460789 -49.96666666666667 -49.96666666666667
H 2321.222743934 82.0 0.0 -81.77412229254384 -129.91333333333336 -100
E 2321.277582844 101.0 0.0 -85.18791978049501 -29.980000000000004 -29.980000000000004
H 2321.281438178 77.0 0.0 -85.18722892148816 -159.89333333333335 -100
E 2321.326580982 98.0 0.0 -61.226816414797895 0 0
H 2321.330345428 72.0 0.0 -102.23433131088831 -199.86666666666667 -100
E 2321.375583222 95.0 0.0 -61.221691090119755 0 0
H 2321.379347640 66.0 0.0 -122.44345214398817 -209.86 -100
E 2321.424697910 94.0 0.0 -20.360508041946098 0 0
H 2321.428612198 61.0 0.0 -101.49284197419634 -189.87333333333333 -100
E 2321.483388304 93.0 0.0 -17.038563414588765 -59.96000000000001 -59.96000000000001
H 2321.487152036 55.0 0.0 -102.49430481794104 -189.87333333333333 -100
E 2321.532390614 90.0 0.0 -61.22160363447254 -109.92666666666668 -100
H 2321.536157006 50.0 0.0 -102.03046752256235 -189.87333333333333 -100
E 2321.581392700 86.0 0.0 -81.62917799092784 -99.93333333333334 -99.93333333333334
H 2321.585159260 44.0 0.0 -122.44334719725887 -219.85333333333335 -100
E 2321.630507500 82.0 0.0 -81.44184644938086 -69.95333333333333 -69.95333333333333
H 2321.634372312 39.0 0.0 -101.59906359865414 -219.85333333333335 -100
E 2321.689197642 77.0 0.0 -85.19318286853708 -59.96000000000001 -59.96000000000001
H 2321.693066528 32.0 0.0 -119.26217738332242 -199.86666666666667 -100
E 2321.738200008 74.0 0.0 -61.22153367047555 -59.96000000000001 -59.96000000000001
H 2321.741966050 27.0 0.0 -102.25048825666462 -179.88000000000002 -100
E 2321.787202108 71.0 0.0 -61.22186600159562 -49.96666666666667 -49.96666666666667
H 2321.791068488 22.0 0.0 -101.82793774952484 -159.89333333333335 -100
E 2321.836316530 67.0 0.0 -81.44247325153916 -19.986666666666668 -19.986666666666668
H 2321.840083720 18.0 0.0 -81.60728485327077 -139.90666666666667 -100
E 2321.895007064 64.0 0.0 -51.11556831324435 0 0
H 2321.898771916 13.0 0.0 -85.1960077289692 -129.91333333333336 -100
E 2321.944013392 63.0 0.0 -20.40552803696415 0 0
H 2321.947881564 9.0 0.0 -81.45039035912029 -119.92000000000002 -100
E 2322.013011586 63.0 0.0 0.0 19.986666666666668 19.986666666666668
H 2322.016790872 6.0 0.0 -43.53548289876762 -89.94000000000001 -89.94000000000001
E 2322.062125700 63.0 0.0 0.0 119.92000000000002 100
H 2322.065803094 4.0 0.0 -40.806148311438456 -69.95333333333333 -69.95333333333333
E 2322.120816332 65.0 0.0 34.07698864106094 209.86 100
H 2322.124493586 3.0 0.0 -17.038534964034074 -49.96666666666667 -49.96666666666667
E 2322.169818698 67.0 0.0 40.814355779938275 289.8066666666667 100
H 2322.173498234 3.0 0.0 0.0 -29.980000000000004 -29.980000000000004
E 2322.218821022 70.0 0.0 61.22158614360034 359.76000000000005 100
H 2322.222626740 3.0 0.0 0.0 0 0
E 2322.267935346 73.0 0.0 61.081976818410055 379.74666666666667 100
H 2322.271716284 4.0 0.0 20.37093683339379 0 0
E 2322.326625978 78.0 0.0 85.19247160265236 359.76000000000005 100
H 2322.330305962 5.0 0.0 17.067852805102543 0 0
E 2322.375628204 81.0 0.0 61.22170858105192 389.74 100
H 2322.379307614 5.0 0.0 0.0 19.986666666666668 19.986666666666668
E 2322.424630220 85.0 0.0 81.62929459876601 399.73333333333335 100
H 2322.428411312 7.0 0.0 40.7301299383324 139.90666666666667 100
E 2322.474297978 88.0 0.0 60.4013573554808 379.74666666666667 100
H 2322.478079196 13.0 0.0 120.80240825244833 249.83333333333334 100
E 2322.532435232 92.0 0.0 68.80269921241758 349.7666666666667 100
H 2322.536114166 21.0 0.0 137.84792169301483 319.7866666666667 100
E 2322.581437444 94.0 0.0 40.814484047996054 299.8 100
H 2322.585116980 30.0 0.0 183.66292188936032 309.79333333333335 100
E 2322.630439768 95.0 0.0 20.40719538120011 229.8466666666667 100
H 2322.634219544 38.0 0.0 162.92428232348485 279.81333333333333 100
E 2322.679554736 96.0 0.0 20.3603919686237 169.88666666666668 100
H 2322.683335156 46.0 0.0 162.88100003822703 229.8466666666667 100
E 2322.738244752 96.0 0.0 0.0 89.94000000000001 89.94000000000001
H 2322.741924134 54.0 0.0 136.54445380497202 199.86666666666667 100
E 2322.787247048 96.0 0.0 0.0 19.986666666666668 19.986666666666668
H 2322.790925786 60.0 0.0 122.44485145052407 209.86 100
E 2322.836253320 95.0 0.0 -20.405551354715072 0 0
H 2322.840034678 66.0 0.0 122.17746635419418 199.86666666666667 100
E 2322.885364046 94.0 0.0 -20.362150622664206 0 0
H 2322.889188118 71.0 0.0 101.72228027115325 199.86666666666667 100
E 2322.944054090 93.0 0.0 -17.038665024733458 0 0
H 2322.947732086 78.0 0.0 119.5682533854877 199.86666666666667 100
E 2323.013056176 92.0 0.0 -14.492315493148393 0 0
H 2323.016743818 82.0 0.0 57.96115941558962 179.88000000000002 100
E 2323.062110566 92.0 0.0 0.0 0 0
H 2323.065802030 86.0 0.0 81.5357885442827 149.9 100
E 2323.111173286 91.0 0.0 -20.382074210248195 0 0
H 2323.114997540 90.0 0.0 81.30823321127065 129.91333333333336 100
E 2323.169863610 91.0 0.0 0.0 0 0
H 2323.173542572 93.0 0.0 51.24260586279702 99.93333333333334 99.93333333333334
E 2323.218865696 91.0 0.0 0.0 0 0
H 2323.222545680 96.0 0.0 61.220606659913145 109.92666666666668 100
E 2323.267872010 91.0 0.0 0.0 0 0
H 2323.271551168 96.0 0.0 0.0 209.86 100
E 2323.316982946 92.0 0.0 20.362063553407207 0 0
H 2323.320808068 97.0 0.0 20.30172422532588 379.74666666666667 100
E 2323.375672948 92.0 0.0 0.0 0 0
H 2323.379352960 97.0 0.0 0.0 549.6333333333333 100
E 2323.424674922 92.0 0.0 0.0 0 0
H 2323.428352540 97.0 0.0 0.0 569.62 100
E 2323.473681460 92.0 0.0 0.0 0 0
H 2323.477361150 97.0 0.0 0.0 469.6866666666667 100
E 2323.522796680 92.0 0.0 0.0 0 0
H 2323.526620444 96.0 0.0 -20.300737562350665 309.79333333333335 100
E 2323.581482286 92.0 0.0 0.0 0 0
H 2323.585162144 96.0 0.0 0.0 109.92666666666668 100
E 2323.630484372 92.0 0.0 0.0 0 0
H 2323.634260858 96.0 0.0 0.0 0 0
E 2323.679486752 91.0 0.0 -20.40717205988111 0 0
H 2323.683408796 96.0 0.0 0.0 0 0
E 2323.728601762 92.0 0.0 20.36037455753212 0 0
H 2323.732281060 96.0 0.0 0.0 0 0
E 2323.787295754 92.0 0.0 0.0 0 0
H 2323.790975514 95.0 0.0 -17.037384826843013 0 0
E 2323.836298148 91.0 0.0 -20.40716622941765 0 0
H 2323.840076692 94.0 0.0 -20.366110157275326 -29.980000000000004 -29.980000000000004
E 2323.885296118 92.0 0.0 20.409008781353755 0 0
H 2323.889316484 92.0 0.0 -40.617555817286245 -79.94666666666667 -79.94666666666667
E 2323.934411086 92.0 0.0 0.0 -9.993333333333334 -9.993333333333334
H 2323.938088144 88.0 0.0 -82.01484222590224 -109.92666666666668 -100
E 2324.013101116 89.0 0.0 -38.12427063506604 -59.96000000000001 -59.96000000000001
H 2324.016788128 83.0 0.0 -63.53241444136096 -109.92666666666668 -100
E 2324.062105358 86.0 0.0 -61.21918996358383 -39.973333333333336 -39.973333333333336
H 2324.065792860 78.0 0.0 -102.0309630507586 -119.92000000000002 -100
E 2324.111105596 82.0 0.0 -81.63225656137656 0 0
H 2324.115007900 74.0 0.0 -81.27596767161245 -139.90666666666667 -100
E 2324.160220466 81.0 0.0 -20.360432594117142 0 0
H 2324.163898448 70.0 0.0 -81.81540530059397 -159.89333333333335 -100
E 2324.218914514 80.0 0.0 -17.037502678227487 0 0
H 2324.222691014 64.0 0.0 -102.0537188328661 -189.87333333333333 -100
E 2324.267976170 80.0 0.0 0.0 0 0
H 2324.271660018 58.0 0.0 -122.52648634545393 -229.8466666666667 -100
E 2324.316915032 80.0 0.0 0.0 0 0
H 2324.320837090 52.0 0.0 -122.00807726001884 -249.83333333333334 -100
E 2324.366029902 80.0 0.0 0.0 0 0
H 2324.369707926 46.0 0.0 -122.77260818732374 -209.86 -100
E 2324.424724118 80.0 0.0 0.0 -19.986666666666668 -19.986666666666668
H 2324.428501920 38.0 0.0 -136.06832017547032 -199.86666666666667 -100
E 2324.473722158 77.0 0.0 -61.226938873738746 -29.980000000000004 -29.980000000000004
H 2324.477498196 32.0 0.0 -122.45828642210978 -229.8466666666667 -100
E 2324.522724118 74.0 0.0 -61.222040914070945 -29.980000000000004 -29.980000000000004
H 2324.526500940 26.0 0.0 -122.44212283280041 -229.8466666666667 -100
E 2324.572392926 71.0 0.0 -60.400080469316485 -19.986666666666668 -19.986666666666668
H 2324.576171330 21.0 0.0 -100.66359454829023 -219.85333333333335 -100
E 2324.630533680 67.0 0.0 -68.79855737644846 -19.986666666666668 -19.986666666666668
H 2324.634309214 14.0 0.0 -120.40341887876848 -209.86 -100
E 2324.679535990 65.0 0.0 -40.81440242298169 -19.986666666666668 -19.986666666666668
H 2324.683312182 9.0 0.0 -102.03463594293453 -179.88000000000002 -100
E 2324.728659932 62.0 0.0 -61.070017548892245 0 0
H 2324.732343990 5.0 0.0 -81.57969618397752 -149.9 -100
E 2324.777649054 60.0 0.0 -40.82538976716863 0 0
H 2324.781561508 3.0 0.0 -40.635937797800935 -129.91333333333336 -100
E 2324.836338776 60.0 0.0 0.0 0 0
H 2324.840114772 3.0 0.0 0.0 -79.94666666666667 -79.94666666666667
E 2324.885340904 60.0 0.0 0.0 0 0
H 2324.889114534 3.0 0.0 0.0 -29.980000000000004 -29.980000000000004
E 2324.934347316 60.0 0.0 0.0 -19.986666666666668 -19.986666666666668
H 2324.938123410 3.0 0.0 0.0 0 0
E 2325.003458504 58.0 0.0 -28.938874556907837 -79.94666666666667 -79.94666666666667
H 2325.007154896 3.0 0.0 0.0 0 0
E 2325.062148310 54.0 0.0 -68.15493648070493 -119.92000000000002 -100
H 2325.066033912 4.0 0.0 16.983979487703078 0 0
E 2325.111150368 50.0 0.0 -81.62922463372013 -109.92666666666668 -100
H 2325.114927008 4.0 0.0 0.0 0 0
E 2325.160152720 47.0 0.0 -61.22155116131778 -79.94666666666667 -79.94666666666667
H 2325.163926154 5.0 0.0 20.408518956672072 0 0
E 2325.209272238 44.0 0.0 -61.075517883013994 -49.96666666666667 -49.96666666666667
H 2325.212951144 5.0 0.0 0.0 0 0
E 2325.267957564 41.0 0.0 -51.1201045384305 0 0
H 2325.271913684 7.0 0.0 33.919841309261386 119.92000000000002 100
E 2325.316959650 40.0 0.0 -20.40729449754258 0 0
H 2325.320733658 12.0 0.0 102.41709674037676 219.85333333333335 100
E 2325.365961806 39.0 0.0 -20.407265345666325 0 0
H 2325.369736038 18.0 0.0 122.44303235815038 249.83333333333334 100
E 2325.415081982 39.0 0.0 0.0 0 0
H 2325.418760636 25.0 0.0 142.78546455405342 299.8 100
E 2325.473771060 39.0 0.0 0.0 0 0
H 2325.477677410 35.0 0.0 169.73094962748348 299.8 100
E 2325.522773398 38.0 0.0 -20.40718955091271 0 0
H 2325.526547966 43.0 0.0 163.6977488036326 269.82 100
E 2325.581576002 38.0 0.0 0.0 0 0
H 2325.585352740 52.0 0.0 153.0487983855423 239.84000000000003 100
E 2325.630770994 38.0 0.0 0.0 0 0
H 2325.634449060 59.0 0.0 142.57687745235236 209.86 100
E 2325.689376590 38.0 0.0 0.0 -19.986666666666668 -19.986666666666668
H 2325.693156926 67.0 0.0 136.26794065363407 179.88000000000002 100
E 2325.738379026 36.0 0.0 -40.81429747685206 -129.91333333333336 -100
H 2325.742256228 72.0 0.0 101.83444155717677 139.90666666666667 100
E 2325.787381210 33.0 0.0 -61.22176105447654 -229.8466666666667 -100
H 2325.791357490 75.0 0.0 61.09822594781084 109.92666666666668 100
E 2325.836496654 29.0 0.0 -81.44077858744835 -239.84000000000003 -100
H 2325.840174664 77.0 0.0 40.96918842511221 59.96000000000001 59.96000000000001
E 2325.895186278 24.0 0.0 -85.19393479134594 -209.86 -100
H 2325.898963632 80.0 0.0 51.029982360311884 0 0
E 2325.944192732 20.0 0.0 -81.62190229077116 -139.90666666666667 -100
H 2325.947969484 80.0 0.0 0.0 0 0
E 2326.013190618 18.0 0.0 -28.986395322300474 -79.94666666666667 -79.94666666666667
H 2326.016975728 80.0 0.0 0.0 0 0
E 2326.062306048 16.0 0.0 -40.72040090027844 -19.986666666666668 -19.986666666666668
H 2326.065992290 80.0 0.0 0.0 -49.96666666666667 -49.96666666666667
E 2326.120995588 16.0 0.0 0.0 0 0
H 2326.124771388 77.0 0.0 -51.03855115274786 -249.83333333333334 -100
E 2326.169997674 15.0 0.0 -20.40729449754258 0 0
H 2326.173774608 70.0 0.0 -142.84775572014388 -419.72 -100
E 2326.219004226 16.0 0.0 20.40543476725076 0 0
H 2326.222777744 61.0 0.0 -183.66171503795417 -439.7066666666667 -100
E 2326.268115526 16.0 0.0 0.0 0 0
H 2326.271794656 50.0 0.0 -224.41234160024703 -449.70000000000005 -100
E 2326.326809392 16.0 0.0 0.0 0 0
H 2326.330586298 38.0 0.0 -204.11064552352764 -459.6933333333334 -100
E 2326.375811338 16.0 0.0 0.0 0 0
H 2326.379714930 27.0 0.0 -223.9020211278516 -479.68000000000006 -100
E 2326.424809630 16.0 0.0 0.0 0 0
H 2326.428583302 18.0 0.0 -184.1681977864368 -489.67333333333335 -100
E 2326.473929540 16.0 0.0 0.0 0 0
H 2326.477608684 9.0 0.0 -183.57837578793914 -499.6666666666667 -100
E 2326.532614432 17.0 0.0 17.040160864512988 129.91333333333336 100
H 2326.536391716 2.0 0.0 -119.08198270627534 -539.64 -100
E 2326.581616560 19.0 0.0 40.81455401304092 249.83333333333334 100
H 2326.585393046 2.0 0.0 0.0 -479.68000000000006 -100
E 2326.630622958 23.0 0.0 81.62199556053784 359.76000000000005 100
H 2326.634398744 2.0 0.0 0.0 -429.71333333333337 -100
E 2326.680288098 28.0 0.0 100.67423549014974 499.6666666666667 100
H 2326.684063212 2.0 0.0 0.0 -359.76000000000005 -100
E 2326.738427900 35.0 0.0 120.39944683695914 539.64 100
H 2326.742194558 2.0 0.0 0.0 -259.8266666666667 -100
E 2326.787425954 42.0 0.0 142.86281655158248 559.6266666666667 100
H 2326.791281638 2.0 0.0 0.0 -179.88000000000002 -100
E 2326.836432492 48.0 0.0 122.43264357921318 579.6133333333333 100
H 2326.840200634 2.0 0.0 0.0 -109.92666666666668 -100
E 2326.885544086 54.0 0.0 122.17074444696529 599.6 100
H 2326.889408226 2.0 0.0 0.0 -49.96666666666667 -49.96666666666667
E 2326.944233304 60.0 0.0 102.23342897510555 589.6066666666667 100
H 2326.948000886 3.0 0.0 17.066984158037794 0 0
E 2327.013239520 65.0 0.0 72.45724066396042 559.6266666666667 100
H 2327.017026464 4.0 0.0 14.48738321321211 0 0
E 2327.062241970 69.0 0.0 81.62857163266112 519.6533333333334 100
H 2327.066027976 4.0 0.0 0.0 39.973333333333336 39.973333333333336
E 2327.111357414 73.0 0.0 81.44077858669431 549.6333333333333 100
H 2327.115037370 7.0 0.0 61.212754436147044 119.92000000000002 100
E 2327.170046814 77.0 0.0 68.15540796091294 579.6133333333333 100
H 2327.173914860 14.0 0.0 118.89093777653687 169.88666666666668 100
E 2327.219044742 81.0 0.0 81.63610510289372 489.67333333333335 100
H 2327.222921370 20.0 0.0 122.43271353069036 169.88666666666668 100
E 2327.268047038 84.0 0.0 61.22162112535474 399.73333333333335 100
H 2327.271822082 26.0 0.0 122.69759998592315 179.88000000000002 100
E 2327.317162594 87.0 0.0 61.08044465607153 319.7866666666667 100
H 2327.320942118 32.0 0.0 122.14974761074342 199.86666666666667 100
E 2327.375852078 88.0 0.0 17.038827603168915 249.83333333333334 100
H 2327.379632554 40.0 0.0 136.30840977170723 229.8466666666667 100
E 2327.424858434 88.0 0.0 0.0 269.82 100
H 2327.428736910 47.0 0.0 142.55354453673726 269.82 100
E 2327.473856572 89.0 0.0 20.40893880493263 329.78000000000003 100
H 2327.477633730 54.0 0.0 143.15859395427276 309.79333333333335 100
E 2327.522972128 89.0 0.0 0.0 389.74 100
H 2327.526651482 62.0 0.0 163.20617885518567 329.78000000000003 100
E 2327.581661416 90.0 0.0 17.038884506591952 399.73333333333335 100
H 2327.585543098 71.0 0.0 152.82311152749924 339.77333333333337 100
E 2327.630663502 92.0 0.0 40.81458899508516 379.74666666666667 100
H 2327.634439106 79.0 0.0 163.6125386754365 379.74666666666667 100
E 2327.679670124 94.0 0.0 40.810811240996344 389.74 100
H 2327.683446960 86.0 0.0 142.83424856851067 409.7266666666667 100
E 2327.728781396 97.0 0.0 61.08577273243445 399.73333333333335 100
H 2327.732460876 93.0 0.0 142.8165829471515 429.71333333333337 100
E 2327.787475010 100.0 0.0 51.11288597783605 439.7066666666667 100
H 2327.791241332 98.0 0.0 85.06228668927149 429.71333333333337 100
E 2327.836472980 103.0 0.0 61.227026344061265 469.6866666666667 100
H 2327.840429282 98.0 0.0 0.0 439.7066666666667 100
