"device type" time pose "pose - last_pose" vel "comanded vel" "Nocap C_vel"
E 1489.662599420 123.0 0.0 0.0 359.76000000000005 100
H 1489.666276716 53.0 0.0 201.7755780055018 100 100
E 1489.720538882 123.0 0.0 0.0 339.77333333333337 100
H 1489.724713556 66.0 0.0 222.4624055646592 100 100
E 1489.769541150 123.0 0.0 0.0 309.79333333333335 100
H 1489.773715796 76.0 0.0 204.0723036337325 100 100
E 1489.818543432 123.0 0.0 0.0 269.82 100
H 1489.822427914 85.0 0.0 184.75895464073704 100 100
E 1489.867958070 123.0 0.0 0.0 229.8466666666667 100
H 1489.871842594 92.0 0.0 141.65830882600306 100 100
E 1489.926348122 123.0 0.0 0.0 199.86666666666667 100
H 1489.930224736 98.0 0.0 102.77115217904344 100 100
E 1489.975350558 123.0 0.0 0.0 189.87333333333333 100
H 1489.979223476 98.0 0.0 0.0 100 100
E 1490.044352882 123.0 0.0 0.0 169.88666666666668 100
H 1490.048137138 98.0 0.0 0.0 100 100
E 1490.093665712 123.0 0.0 0.0 159.89333333333335 100
H 1490.097255774 97.0 0.0 -20.358871528923185 100 100
E 1490.152157558 123.0 0.0 0.0 199.86666666666667 100
H 1490.156313696 97.0 0.0 0.0 59.96000000000001 59.96000000000001
E 1490.210960400 123.0 0.0 0.0 209.86 100
H 1490.215149900 97.0 0.0 0.0 0 0
E 1490.269762990 123.0 0.0 0.0 169.88666666666668 100
H 1490.273958496 96.0 0.0 -17.004316851892458 0 0
E 1490.328875960 123.0 0.0 0.0 139.90666666666667 100
H 1490.332783444 96.0 0.0 0.0 0 0
E 1490.387368506 123.0 0.0 0.0 129.91333333333336 100
H 1490.391576332 96.0 0.0 0.0 0 0
E 1490.446171124 123.0 0.0 0.0 69.95333333333333 69.95333333333333
H 1490.450367274 96.0 0.0 0.0 0 0
E 1490.504973658 123.0 0.0 0.0 0 0
H 1490.509153288 96.0 0.0 0.0 0 0
E 1490.554430184 121.0 0.0 -40.43955695546722 0 0
H 1490.558285252 96.0 0.0 0.0 0 0
E 1490.612778614 119.0 0.0 -34.27684343861847 0 0
H 1490.617168664 96.0 0.0 0.0 0 0
E 1490.671581442 118.0 0.0 -17.00598481422925 0 0
H 1490.675767876 96.0 0.0 0.0 0 0
E 1490.730384046 118.0 0.0 0.0 0 0
H 1490.734566882 96.0 0.0 0.0 0 0
E 1490.789644786 117.0 0.0 -16.874578346437392 0 0
H 1490.793500484 96.0 0.0 0.0 0 0
E 1490.847989604 118.0 0.0 17.13948272149211 0 0
H 1490.852382902 96.0 0.0 0.0 0 0
E 1490.906792054 117.0 0.0 -17.00609413382414 0 0
H 1490.911032752 96.0 0.0 0.0 0 0
E 1490.965594784 116.0 0.0 -17.006013156250457 -29.980000000000004 -29.980000000000004
H 1490.969843966 96.0 0.0 0.0 0 0
E 1491.044707880 111.0 0.0 -63.20066149341309 -29.980000000000004 -29.980000000000004
H 1491.048569696 96.0 0.0 0.0 0 0
E 1491.103200146 107.0 0.0 -68.38510923816722 0 0
H 1491.107383738 96.0 0.0 0.0 0 0
E 1491.152202540 105.0 0.0 -40.81433245902468 0 0
H 1491.156405452 96.0 0.0 0.0 0 0
E 1491.201204696 104.0 0.0 -20.40726534557163 0 0
H 1491.205498678 96.0 0.0 0.0 0 0
E 1491.250517470 104.0 0.0 0.0 0 0
H 1491.254380504 96.0 0.0 0.0 0 0
E 1491.309009540 104.0 0.0 0.0 0 0
H 1491.313157390 96.0 0.0 0.0 0 0
E 1491.358011794 104.0 0.0 0.0 0 0
H 1491.362167246 96.0 0.0 0.0 0 0
E 1491.416814370 104.0 0.0 0.0 0 0
H 1491.420970886 96.0 0.0 0.0 0 0
E 1491.466127298 103.0 0.0 -20.27865796172826 -39.973333333333336 -39.973333333333336
H 1491.469991886 96.0 0.0 0.0 0 0
E 1491.524619354 99.0 0.0 -68.38535475657672 -49.96666666666667 -49.96666666666667
H 1491.528493420 93.0 0.0 -51.28070658795387 -9.993333333333334 -9.993333333333334
E 1491.573621510 95.0 0.0 -81.62906138228652 -49.96666666666667 -49.96666666666667
H 1491.577491166 90.0 0.0 -61.227306251795696 -9.993333333333334 -9.993333333333334
E 1491.622624016 92.0 0.0 -61.221358760898624 -99.93333333333334 -99.93333333333334
H 1491.626499090 88.0 0.0 -40.80972701488093 -29.980000000000004 -29.980000000000004
E 1491.671935530 88.0 0.0 -81.11695779608773 -159.89333333333335 -100
H 1491.675806194 85.0 0.0 -60.84315963877772 -59.96000000000001 -59.96000000000001
E 1491.730428888 82.0 0.0 -102.57574885668225 -189.87333333333333 -100
H 1491.734302968 82.0 0.0 -51.28487940197568 -69.95333333333333 -69.95333333333333
E 1491.779431170 78.0 0.0 -81.62885148908676 -209.86 -100
H 1491.783306356 78.0 0.0 -81.62700913684864 -69.95333333333333 -69.95333333333333
E 1491.828433242 72.0 0.0 -122.44380196790783 -219.85333333333335 -100
H 1491.832309912 75.0 0.0 -61.22004696950756 -79.94666666666667 -79.94666666666667
E 1491.878299590 67.0 0.0 -100.26802042928175 -239.84000000000003 -100
H 1491.881978230 71.0 0.0 -80.53423512359663 -99.93333333333334 -99.93333333333334
E 1491.936238086 61.0 0.0 -103.55809028956716 -259.8266666666667 -100
H 1491.940501100 67.0 0.0 -68.34934787040609 -100 -100
E 1492.005240368 55.0 0.0 -86.95364596791472 -239.84000000000003 -100
H 1492.009133530 62.0 0.0 -72.85185735059822 -100 -100
E 1492.054242734 50.0 0.0 -102.0358894507926 -219.85333333333335 -100
H 1492.058416960 57.0 0.0 -101.45397753397093 -100 -100
E 1492.103551336 46.0 0.0 -81.12174829030982 -199.86666666666667 -100
H 1492.107527546 53.0 0.0 -81.44883467674548 -100 -100
E 1492.162047578 40.0 0.0 -102.57069163511778 -209.86 -100
H 1492.166310228 47.0 0.0 -102.07087863071843 -100 -100
E 1492.211049776 36.0 0.0 -81.62899141801918 -219.85333333333335 -100
H 1492.215314204 42.0 0.0 -102.032537114959 -100 -100
E 1492.269852632 31.0 0.0 -85.02988358244342 -219.85333333333335 -100
H 1492.274115100 37.0 0.0 -85.03271786865385 -100 -100
E 1492.328962396 26.0 0.0 -84.588393890514 -219.85333333333335 -100
H 1492.332841530 31.0 0.0 -102.16864876686982 -100 -100
E 1492.387457798 21.0 0.0 -85.47680380065896 -249.83333333333334 -100
H 1492.391623904 26.0 0.0 -85.05951120657592 -100 -100
E 1492.446260752 17.0 0.0 -68.02379349861879 -339.77333333333337 -100
H 1492.450426018 20.0 0.0 -102.03714784821445 -100 -100
E 1492.495262866 13.0 0.0 -81.62913134705258 -359.76000000000005 -100
H 1492.499427208 16.0 0.0 -81.63067060187078 -100 -100
E 1492.554372532 8.0 0.0 -84.58853413273937 -359.76000000000005 -100
H 1492.558258484 10.0 0.0 -101.98656918496604 -100 -100
E 1492.612868200 4.0 0.0 -68.38113208632772 -379.74666666666667 -100
H 1492.617048992 4.0 0.0 -102.05729128904304 -100 -100
E 1492.661870440 4.0 0.0 0.0 -389.74 -100
H 1492.666023106 3.0 0.0 -20.41895030506338 -100 -100
E 1492.710872722 4.0 0.0 0.0 -379.74666666666667 -100
H 1492.715024940 3.0 0.0 0.0 -100 -100
E 1492.760180414 4.0 0.0 0.0 -289.8066666666667 -100
H 1492.764146754 3.0 0.0 0.0 -100 -100
E 1492.818677734 4.0 0.0 0.0 -109.92666666666668 -100
H 1492.822583776 4.0 0.0 17.1124394394652 -100 -100
E 1492.867679848 5.0 0.0 20.407282836763144 0 0
H 1492.871556420 3.0 0.0 -20.419563215811415 -100 -100
E 1492.916681962 5.0 0.0 0.0 0 0
H 1492.920587010 4.0 0.0 20.395430689277863 -100 -100
E 1492.965989542 6.0 0.0 20.28085742597617 0 0
H 1492.969895612 4.0 0.0 0.0 -100 -100
E 1493.044487044 7.0 0.0 12.73925888748016 0 0
H 1493.048302072 4.0 0.0 0.0 -100 -100
E 1493.093489452 8.0 0.0 20.407160399146907 9.993333333333334 9.993333333333334
H 1493.097272728 4.0 0.0 0.0 -99.93333333333334 -99.93333333333334
E 1493.142491440 9.0 0.0 20.40733531061227 49.96666666666667 49.96666666666667
H 1493.146661200 4.0 0.0 0.0 -29.980000000000004 -29.980000000000004
E 1493.201701108 11.0 0.0 33.7782674275458 69.95333333333333 69.95333333333333
H 1493.205568538 4.0 0.0 0.0 0 0
E 1493.260096984 14.0 0.0 51.37349082657908 79.94666666666667 79.94666666666667
H 1493.264352648 6.0 0.0 34.02279969874289 0 0
E 1493.318899672 17.0 0.0 51.01807590835422 99.93333333333334 99.93333333333334
H 1493.323158276 6.0 0.0 0.0 0 0
E 1493.377702234 20.0 0.0 51.01818522806692 109.92666666666668 100
H 1493.381963106 6.0 0.0 0.0 0 0
E 1493.427009380 22.0 0.0 40.56207187489851 119.92000000000002 100
H 1493.430978226 8.0 0.0 40.80373566367257 100 100
E 1493.485507302 25.0 0.0 51.28387295533728 129.91333333333336 100
H 1493.489467496 15.0 0.0 119.68007123335501 100 100
E 1493.544309976 28.0 0.0 51.01808805503158 129.91333333333336 100
H 1493.548270464 23.0 0.0 136.04755460640638 100 100
E 1493.603112720 31.0 0.0 51.01802732209713 129.91333333333336 100
H 1493.607356330 31.0 0.0 135.3961707191772 100 100
E 1493.662321912 33.0 0.0 33.77853898089221 149.9 100
H 1493.666180998 39.0 0.0 135.9973676345584 100 100
E 1493.720717998 36.0 0.0 51.373306080707735 179.88000000000002 100
H 1493.724967040 47.0 0.0 136.08672616574643 100 100
E 1493.779520742 40.0 0.0 68.02403642946285 199.86666666666667 100
H 1493.783770708 56.0 0.0 153.0516769801371 100 100
E 1493.828522926 43.0 0.0 61.22176105447654 209.86 100
H 1493.832875876 63.0 0.0 142.55118728070866 100 100
E 1493.887629568 47.0 0.0 67.67428946483992 229.8466666666667 100
H 1493.891590728 70.0 0.0 119.22026134016014 100 100
E 1493.946128302 51.0 0.0 68.37754813626138 259.8266666666667 100
H 1493.950481000 78.0 0.0 135.84586601988494 100 100
E 1494.024930990 56.0 0.0 63.449612277188386 279.81333333333333 100
H 1494.028892948 83.0 0.0 63.76579242749956 100 100
E 1494.083733538 60.0 0.0 68.02426316639512 299.8 100
H 1494.087694824 89.0 0.0 102.03756084251368 100 100
E 1494.143399158 66.0 0.0 100.56042323865455 319.7866666666667 100
H 1494.147254408 95.0 0.0 100.73945445959006 100 100
E 1494.201339068 71.0 0.0 86.29630249690632 309.79333333333335 100
H 1494.205705682 96.0 0.0 17.108266964396783 29.980000000000004 29.980000000000004
E 1494.250341280 75.0 0.0 81.62896809637088 309.79333333333335 100
H 1494.254612386 96.0 0.0 0.0 0 0
E 1494.309143954 80.0 0.0 85.03014675805719 319.7866666666667 100
H 1494.313420590 96.0 0.0 0.0 0 0
E 1494.368480826 86.0 0.0 101.11756480877122 329.78000000000003 100
H 1494.372340458 95.0 0.0 -16.972203671610696 0 0
E 1494.426749232 91.0 0.0 85.80979544897592 349.7666666666667 100
H 1494.431025462 95.0 0.0 0.0 0 0
E 1494.485551934 95.0 0.0 68.02408501583987 379.74666666666667 100
H 1494.489826526 95.0 0.0 0.0 0 0
E 1494.544354664 101.0 0.0 102.03607893710819 409.7266666666667 100
H 1494.548727564 95.0 0.0 0.0 0 0
E 1494.603460550 106.0 0.0 84.59394382481986 439.7066666666667 100
H 1494.607407318 95.0 0.0 0.0 0 0
E 1494.661960012 111.0 0.0 85.47087150974943 469.6866666666667 100
H 1494.666198624 95.0 0.0 0.0 0 0
E 1494.720762700 117.0 0.0 102.03615181670844 499.6666666666667 100
H 1494.725096400 95.0 0.0 0.0 0 0
E 1494.769765080 121.0 0.0 81.62868823914567 519.6533333333334 100
H 1494.774004280 95.0 0.0 0.0 0 0
E 1494.828872408 125.0 0.0 67.67350403660994 539.64 100
H 1494.832829354 95.0 0.0 0.0 0 0
E 1494.887370428 129.0 0.0 68.37838272146048 549.6333333333333 100
H 1494.891616110 95.0 0.0 0.0 0 0
E 1494.946173088 130.0 0.0 17.00603340050582 509.66 100
H 1494.950455478 95.0 0.0 0.0 0 0
E 1495.024975678 129.0 0.0 -12.689938236818412 399.73333333333335 100
H 1495.028950950 95.0 0.0 0.0 0 0
E 1495.074283412 129.0 0.0 0.0 339.77333333333337 100
H 1495.078262856 95.0 0.0 0.0 0 0
E 1495.132780676 129.0 0.0 0.0 249.83333333333334 100
H 1495.137035738 95.0 0.0 0.0 0 0
E 1495.191583434 129.0 0.0 0.0 169.88666666666668 100
H 1495.195836970 95.0 0.0 0.0 0 0
E 1495.250385982 129.0 0.0 0.0 89.94000000000001 89.94000000000001
H 1495.254642668 95.0 0.0 0.0 0 0
E 1495.299693912 129.0 0.0 0.0 29.980000000000004 29.980000000000004
H 1495.303663192 95.0 0.0 0.0 0 0
E 1495.358190924 129.0 0.0 0.0 0 0
H 1495.362153974 95.0 0.0 0.0 0 0
E 1495.416993794 127.0 0.0 -34.01194533524258 0 0
H 1495.420957908 95.0 0.0 0.0 0 0
E 1495.475796258 126.0 0.0 -17.006090084966594 0 0
H 1495.479760218 95.0 0.0 0.0 0 0
E 1495.534905000 125.0 0.0 -16.91797128755353 0 0
H 1495.539012110 95.0 0.0 0.0 0 0
E 1495.593401718 125.0 0.0 0.0 0 0
H 1495.597362276 95.0 0.0 0.0 0 0
E 1495.652204490 125.0 0.0 0.0 0 0
H 1495.656166084 95.0 0.0 0.0 0 0
E 1495.711007220 125.0 0.0 0.0 0 0
H 1495.714967540 93.0 0.0 -34.012763221325336 -9.993333333333334 -9.993333333333334
E 1495.770115640 125.0 0.0 0.0 0 0
H 1495.773798522 91.0 0.0 -33.995692949667216 0 0
E 1495.828612372 125.0 0.0 0.0 0 0
H 1495.832489056 89.0 0.0 -34.07704554203088 0 0
E 1495.877614556 125.0 0.0 0.0 0 0
H 1495.881490162 88.0 0.0 -20.407702634259987 -9.993333333333334 -9.993333333333334
E 1495.926616978 125.0 0.0 0.0 0 0
H 1495.930493662 86.0 0.0 -40.81341128711646 -49.96666666666667 -49.96666666666667
E 1495.975924530 125.0 0.0 0.0 0 0
H 1495.979888140 84.0 0.0 -40.490356027191304 -79.94666666666667 -79.94666666666667
E 1496.054421990 125.0 0.0 0.0 0 0
H 1496.058295062 79.0 0.0 -63.76987990923557 -99.93333333333334 -99.93333333333334
E 1496.103424104 125.0 0.0 0.0 0 0
H 1496.107725072 76.0 0.0 -60.69187523944734 -99.93333333333334 -99.93333333333334
E 1496.162226848 125.0 0.0 0.0 0 0
H 1496.166540346 71.0 0.0 -85.01193074449161 -89.94000000000001 -89.94000000000001
E 1496.221433702 124.0 0.0 -16.889936425275234 -29.980000000000004 -29.980000000000004
H 1496.225309882 67.0 0.0 -68.06247372788539 -89.94000000000001 -89.94000000000001
E 1496.279832238 120.0 0.0 -68.49486774815621 -59.96000000000001 -59.96000000000001
H 1496.283806362 63.0 0.0 -68.38018287592517 -79.94666666666667 -79.94666666666667
E 1496.328834408 116.0 0.0 -81.62903806097701 -29.980000000000004 -29.980000000000004
H 1496.333189766 60.0 0.0 -60.74915370343887 -69.95333333333333 -69.95333333333333
E 1496.387637110 112.0 0.0 -68.02408501557684 0 0
H 1496.392023842 57.0 0.0 -50.99085774709882 -59.96000000000001 -59.96000000000001
E 1496.447401122 110.0 0.0 -33.46495546519453 0 0
H 1496.451168844 54.0 0.0 -50.72279818341896 -49.96666666666667 -49.96666666666667
E 1496.505242612 110.0 0.0 0.0 0 0
H 1496.509118582 51.0 0.0 -51.76900023263995 -39.973333333333336 -39.973333333333336
E 1496.554244698 109.0 0.0 -20.40729449763727 -19.986666666666668 -19.986666666666668
H 1496.558215462 49.0 0.0 -40.735786062186634 -49.96666666666667 -49.96666666666667
E 1496.603246952 106.0 0.0 -61.221673598913505 -19.986666666666668 -19.986666666666668
H 1496.607220194 47.0 0.0 -40.81238522011408 -59.96000000000001 -59.96000000000001
E 1496.652680924 104.0 0.0 -40.45800729922405 0 0
H 1496.656555998 44.0 0.0 -60.80776549237603 -59.96000000000001 -59.96000000000001
E 1496.711051894 101.0 0.0 -51.395411109174795 0 0
H 1496.715259958 40.0 0.0 -68.13850377384807 -49.96666666666667 -49.96666666666667
E 1496.760053966 101.0 0.0 0.0 0 0
H 1496.764264914 37.0 0.0 -61.2182980022368 -49.96666666666667 -49.96666666666667
E 1496.809056276 101.0 0.0 0.0 0 0
H 1496.813266384 35.0 0.0 -40.81510207763842 -59.96000000000001 -59.96000000000001
E 1496.868309918 101.0 0.0 0.0 0 0
H 1496.872087622 32.0 0.0 -51.00198673133554 -69.95333333333333 -69.95333333333333
E 1496.926661834 101.0 0.0 0.0 0 0
H 1496.930869114 29.0 0.0 -51.03647250057922 -59.96000000000001 -59.96000000000001
E 1497.005464382 101.0 0.0 0.0 0 0
H 1497.009302608 26.0 0.0 -38.24896542279185 -29.980000000000004 -29.980000000000004
E 1497.054466692 101.0 0.0 0.0 0 0
H 1497.058246244 25.0 0.0 -20.4316655183225 0 0
E 1497.103903870 100.0 0.0 -20.22769179904942 -39.973333333333336 -39.973333333333336
H 1497.107779980 24.0 0.0 -20.18826118827049 0 0
E 1497.162271606 96.0 0.0 -68.53101172191253 -79.94666666666667 -79.94666666666667
H 1497.166188232 24.0 0.0 0.0 0 0
E 1497.211273804 92.0 0.0 -81.62899141801918 -49.96666666666667 -49.96666666666667
H 1497.215190584 24.0 0.0 0.0 0 0
E 1497.260276086 88.0 0.0 -81.62885148908676 0 0
H 1497.264192460 24.0 0.0 0.0 0 0
E 1497.309715126 86.0 0.0 -40.45385994556216 0 0
H 1497.313502546 24.0 0.0 0.0 0 0
E 1497.368081084 84.0 0.0 -34.26654968968932 0 0
H 1497.371995176 24.0 0.0 0.0 0 0
E 1497.417083338 84.0 0.0 0.0 0 0
H 1497.420999964 24.0 0.0 0.0 0 0
E 1497.466085550 84.0 0.0 0.0 0 0
H 1497.470001686 24.0 0.0 0.0 0 0
E 1497.515524520 84.0 0.0 0.0 0 0
H 1497.519312668 24.0 0.0 0.0 0 0
E 1497.573890366 84.0 0.0 0.0 0 0
H 1497.577803520 24.0 0.0 0.0 0 0
E 1497.622892648 84.0 0.0 0.0 0 0
H 1497.626804584 24.0 0.0 0.0 0 0
E 1497.671894832 84.0 0.0 0.0 0 0
H 1497.675804836 24.0 0.0 0.0 0 0
E 1497.721327880 84.0 0.0 0.0 -39.973333333333336 -39.973333333333336
H 1497.725114866 24.0 0.0 0.0 0 0
E 1497.779699886 80.0 0.0 -68.52599857553093 -69.95333333333333 -69.95333333333333
H 1497.783609680 24.0 0.0 0.0 0 0
E 1497.828702238 75.0 0.0 -102.03591860219629 -79.94666666666667 -79.94666666666667
H 1497.832612130 25.0 0.0 20.40714290816528 0 0
E 1497.877704282 72.0 0.0 -61.22193596663626 -59.96000000000001 -59.96000000000001
H 1497.881616092 25.0 0.0 0.0 0 0
E 1497.927134334 68.0 0.0 -80.92243156056811 -19.986666666666668 -19.986666666666668
H 1497.930921950 25.0 0.0 0.0 0 0
E 1498.005509168 65.0 0.0 -38.277593034525346 0 0
H 1498.009330580 25.0 0.0 0.0 0 0
E 1498.054511408 64.0 0.0 -20.40723036327856 0 0
H 1498.058419830 25.0 0.0 0.0 0 0
E 1498.103513746 63.0 0.0 -20.40718955081802 0 0
H 1498.107518054 25.0 0.0 0.0 0 0
E 1498.152821536 64.0 0.0 20.280771050648436 0 0
H 1498.156824416 25.0 0.0 0.0 0 0
E 1498.211318562 64.0 0.0 0.0 0 0
H 1498.215322436 25.0 0.0 0.0 0 0
E 1498.260320886 64.0 0.0 0.0 0 0
H 1498.264324606 25.0 0.0 0.0 0 0
E 1498.309323168 64.0 0.0 0.0 0 0
H 1498.313327364 25.0 0.0 0.0 0 0
E 1498.358631434 64.0 0.0 0.0 0 0
H 1498.362636274 25.0 0.0 0.0 0 0
E 1498.417127858 63.0 0.0 -17.09506208449617 0 0
H 1498.421130542 25.0 0.0 0.0 0 0
E 1498.466130168 64.0 0.0 20.407201211490847 0 0
H 1498.470134672 25.0 0.0 0.0 0 0
E 1498.515132408 63.0 0.0 -20.40723036337325 0 0
H 1498.519135820 25.0 0.0 0.0 0 0
E 1498.564997538 63.0 0.0 0.0 0 0
H 1498.568801842 25.0 0.0 0.0 0 0
E 1498.622937420 62.0 0.0 -17.259268840062862 -69.95333333333333 -69.95333333333333
H 1498.626915380 25.0 0.0 0.0 0 0
E 1498.671939674 58.0 0.0 -81.62889813188468 -119.92000000000002 -100
H 1498.675917732 25.0 0.0 0.0 0 0
E 1498.720941872 54.0 0.0 -81.62899141801918 -159.89333333333335 -100
H 1498.724918894 25.0 0.0 0.0 0 0
E 1498.770249074 50.0 0.0 -81.12405161397996 -189.87333333333333 -100
H 1498.774221518 24.0 0.0 -20.282896098949347 -9.993333333333334 -9.993333333333334
E 1498.828746996 44.0 0.0 -102.56774591067456 -249.83333333333334 -100
H 1498.832725446 23.0 0.0 -17.092869388207347 -39.973333333333336 -39.973333333333336
E 1498.877749166 39.0 0.0 -102.03629757622126 -279.81333333333333 -100
H 1498.881726244 21.0 0.0 -40.81566181844561 -59.96000000000001 -59.96000000000001
E 1498.926751756 34.0 0.0 -102.03542302586428 -299.8 -100
H 1498.930729814 19.0 0.0 -40.81335298634988 -59.96000000000001 -59.96000000000001
E 1498.976058664 29.0 0.0 -101.40566916087458 -359.76000000000005 -100
H 1499.000032326 16.0 0.0 -43.28847416084332 -49.96666666666667 -49.96666666666667
E 1499.054556236 22.0 0.0 -89.17473269102678 -429.71333333333337 -100
H 1499.058445674 14.0 0.0 -34.23874967759706 -69.95333333333333 -69.95333333333333
E 1499.103558574 17.0 0.0 -102.0359477540901 -429.71333333333337 -100
H 1499.107518950 11.0 0.0 -61.13306965696333 -89.94000000000001 -89.94000000000001
E 1499.152560730 12.0 0.0 -102.03632672833162 -409.7266666666667 -100
H 1499.156523766 9.0 0.0 -40.81231526307266 -89.94000000000001 -89.94000000000001
E 1499.201868618 7.0 0.0 -101.40365371169565 -389.74 -100
H 1499.205550296 6.0 0.0 -61.191359045816526 -100 -100
E 1499.260365714 4.0 0.0 -51.28459710195448 -369.7533333333334 -100
H 1499.264239682 3.0 0.0 -51.11656816449877 -100 -100
E 1499.309367954 4.0 0.0 0.0 -359.76000000000005 -100
H 1499.313329800 3.0 0.0 0.0 -100 -100
E 1499.358370138 4.0 0.0 0.0 -349.7666666666667 -100
H 1499.362333440 3.0 0.0 0.0 -100 -100
E 1499.407484210 4.0 0.0 0.0 -329.78000000000003 -100
H 1499.411638374 3.0 0.0 0.0 -100 -100
E 1499.466175262 4.0 0.0 0.0 -279.81333333333333 -100
H 1499.470085532 4.0 0.0 17.109471772765993 -100 -100
E 1499.515177250 4.0 0.0 0.0 -179.88000000000002 -100
H 1499.519087520 4.0 0.0 0.0 -49.96666666666667 -49.96666666666667
E 1499.564179574 5.0 0.0 20.40719538120011 -59.96000000000001 -59.96000000000001
H 1499.568090418 4.0 0.0 0.0 0 0
E 1499.613293450 4.0 0.0 -20.360844662366947 0 0
H 1499.617208788 5.0 0.0 20.358981782230327 0 0
E 1499.671984264 5.0 0.0 17.038441484186457 0 0
H 1499.675908114 6.0 0.0 17.03597073666389 0 0
E 1499.720986714 6.0 0.0 20.40714290816528 0 0
H 1499.724910200 6.0 0.0 0.0 0 0
E 1499.769988828 7.0 0.0 20.407282836857835 0 0
H 1499.773961678 6.0 0.0 0.0 0 0
E 1499.819102984 8.0 0.0 20.360728585017924 39.973333333333336 39.973333333333336
H 1499.823271834 6.0 0.0 0.0 0 0
E 1499.877793924 11.0 0.0 51.115214716356796 69.95333333333333 69.95333333333333
H 1499.882052864 8.0 0.0 34.02458242063194 59.96000000000001 59.96000000000001
E 1499.926796024 13.0 0.0 40.81457733439708 79.94666666666667 79.94666666666667
H 1499.931146342 13.0 0.0 101.84652226099729 69.95333333333333 69.95333333333333
E 1500.005598824 16.0 0.0 38.06971325894459 89.94000000000001 89.94000000000001
H 1500.009470972 19.0 0.0 76.60425590264778 79.94666666666667 79.94666666666667
E 1500.054714310 18.0 0.0 40.72035447221597 109.92666666666668 100
H 1500.058872744 24.0 0.0 101.21094441711465 79.94666666666667 79.94666666666667
E 1500.113403682 21.0 0.0 51.11658035812062 139.90666666666667 100
H 1500.117751410 29.0 0.0 84.92040223865332 59.96000000000001 59.96000000000001
E 1500.172206510 25.0 0.0 68.02393925665397 169.88666666666668 100
